age,year,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC,mortality,survival
0,1948,60.7265317405625,2.2471299157974025,12.563865978944317,0.794871437322695,65.85632277108935,-2143.253725003397,0.48433969095937546,100.0247726033541,0.07055429170141049,0.39746619096777247,0.9952602942972342,-289.548666228863,-186.50055802149018,NaN,67.55594026747511,0.9163721772453286,5.162364329887138,0.93843988788859,101.7260324688689,-1636.0047574548012,NaN,1.213467798334938,0.12363871520695065,0.6901428371646171,0.0043472295936927766,7.015983522404354,-95.99441505338726,-0.05709960343925251,0.29716498233437316,-0.03674109662033321,-0.20508628401402873,-0.0012918444054120849,-2.084904619494021,28.52617865352556,NaN,0.04038199462717947,1.0
1,1948,61.53002893199644,1.1040851420218147,7.698143121511872,0.8177793409348456,67.13784803005781,-2145.3390691843542,0.5335299268289426,100.0247726033541,0.07055429170141049,0.39746619096777247,0.9952602942972342,-289.548666228863,-186.50055802149018,NaN,67.251097374401,0.42145663686083973,2.9565692019607037,0.9412904775259648,93.85291756377023,-1544.6632547086022,NaN,1.3007036913096275,0.0654390371392079,0.45567860690032397,0.004996771652141939,7.7592293238400325,-103.37238369844478,-0.05783061870726671,0.27234008224017814,-0.01782167275622334,-0.12409954927794638,-0.0013608212026788474,-2.1131491521786465,28.152443477819883,NaN,0.020905333922482214,0.970952113110664
2,1948,61.491733094712544,0.5349705552836714,4.468934242863301,0.8297101699151022,67.46056829059428,-2117.122779855395,0.578577107583373,100.0247726033541,0.07055429170141049,0.39746619096777247,0.9952602942972342,-289.548666228863,-186.50055802149018,NaN,66.60508944228935,0.19892429898521283,1.670319899115113,0.9425145378620388,89.68662368929178,-1489.0497679714215,NaN,1.3430395496251528,0.03310208580922871,0.27622233349250913,0.005463451619922922,8.199907115324173,-106.32693626868877,-0.05689151220599509,0.26105098402994004,-0.008641332073919495,-0.07210811196918178,-0.001426239421584173,-2.140593821410627,27.756751341817576,NaN,0.011469190245181865,0.9559017469547512
3,1948,61.03808926571453,0.25744056058322823,2.5061100154491625,0.8361206636467898,67.2868599804293,-2074.5349197669075,0.6221782497381535,100.0247726033541,0.07055429170141049,0.39746619096777247,0.9952602942972342,-289.548666228863,-186.50055802149018,NaN,65.80282243338843,0.0950154038311232,0.9290988416427679,0.9430126566049762,87.22480251757227,-1449.0551672548352,NaN,1.3611705335208,0.016341060566364248,0.15892571562752864,0.005815649881343609,8.455855292920392,-106.6886717896077,-0.05519232768515864,0.25636052267378956,-0.004189202827828711,-0.040742279524532236,-0.0014909030432757578,-2.1677474825461185,27.350763663354467,NaN,0.006902573491472394,0.9474208605640666
4,1948,60.38233591625307,0.1234610081533095,1.372363898085547,0.8397823124461538,66.84888302786914,-2025.4421102000738,0.6658370652795645,100.0247726033541,0.07055429170141049,0.39746619096777247,0.9952602942972342,-289.548666228863,-186.50055802149018,NaN,64.92703132165417,0.045639108887227865,0.5093344196422008,0.943160607564609,85.55886363403437,-1416.2551427391406,NaN,1.3668715703517864,0.007966435624583114,0.08847868920003249,0.006105022972269051,8.610505858738962,-105.68711115907563,-0.0531220717992789,0.2549031600781749,-0.002030669615235433,-0.022553497476774296,-0.0015561896479876535,-2.1948451532613906,26.939978613985268,NaN,0.004698041097631993,0.9420667314764952
5,1948,59.62870667530568,0.05910274934672346,0.7385945191471056,0.8420688370656186,66.25999491534829,-1973.6429215020507,0.7103747779447525,100.0247726033541,0.07055429170141049,0.39746619096777247,0.9952602942972342,-289.548666228863,-186.50055802149018,NaN,64.01625397871598,0.021980659261016895,0.2756744782614167,0.9431265846449053,84.26264579736875,-1386.8905442679227,NaN,1.3663049027511125,0.003859237467288791,0.04819130612183087,0.006362748427584717,8.712060711760255,-104.00817760656169,-0.0508267107475686,0.2550476463742856,-0.0009842894328267763,-0.012291079201874685,-0.0016228040109347397,-2.22199057960461,26.527040902244657,NaN,0.0036397554866072213,0.9382081054412531
6,1948,58.82761277640307,0.028265587157170553,0.3922636213933489,0.8436524223219916,65.57441826892958,-1920.9525916058826,0.7562374038921239,100.0247726033541,0.07055429170141049,0.39746619096777247,0.9952602942972342,-289.548666228863,-186.50055802149018,NaN,63.088793369345694,0.010599800454562568,0.147584462052676,0.9429879586877847,83.1327895857441,-1359.2318583609185,NaN,1.362561745547875,0.001863562322808663,0.025843962829860307,0.006605848633879393,8.78588456629033,-102.00321618427347,-0.04835550626898311,0.25600411880553664,-0.00047707963028210856,-0.006616160930963915,-0.001691124458450712,-2.249222636319121,26.113243474591595,NaN,0.003138205956750197,0.93506326897933
7,1948,58.003322731297125,0.013509768834433583,0.20614218184492647,0.8448590557660036,64.81743543206255,-1868.2349283078793,0.8036700886594782,100.0247726033541,0.07055429170141049,0.39746619096777247,0.9952602942972342,-289.548666228863,-186.50055802149018,NaN,62.15343116456641,0.005114658484070044,0.07827967074391794,0.9427802271444498,82.07114825420304,-1332.4711104519388,NaN,1.3571599121855422,0.000898368750060326,0.013699033802099707,0.006843170290223809,8.844712492184554,-99.84520301217532,-0.04572180036641192,0.257390752204868,-0.00023123180833188597,-0.0035260046148364427,-0.0017613687484615654,-2.276547201397524,25.699231907366308,NaN,0.002907604342785263,0.9322551985869643
8,1948,57.167508135708346,0.006454417338432069,0.10739954204765514,0.8458452120079839,64.00027962068846,-1815.9009099403845,0.8528116206737899,100.0247726033541,0.07055429170141049,0.39746619096777247,0.9952602942972342,-289.548666228863,-186.50055802149018,NaN,61.21440980281382,0.0024686339794028627,0.04119312279117952,0.942519026401312,81.02978109638455,-1306.227552527281,NaN,1.3508361944684932,0.00043266871253488687,0.007195062440234927,0.007079182630260016,8.894760473433664,-97.61791112058525,-0.042926353488909344,0.2590235759818133,-0.00011207139712587169,-0.0018636908025109822,-0.0018336751998929033,-2.303952665328646,25.285340418346713,NaN,0.002809449118376601,0.9296011124600818
9,1948,56.32579565858747,0.0030826383001507033,0.05555105160208062,0.8466846335395549,63.12738970856856,-1764.146840694483,0.9037407004103212,100.0247726033541,0.07055429170141049,0.39746619096777247,0.9952602942972342,-289.548666228863,-186.50055802149018,NaN,60.273794548135,0.0011916515320705091,0.02153105401122157,0.9422103926514811,79.9848100097465,-1280.320496810832,NaN,1.3439456104288328,0.00020825785662246846,0.0037507592407414027,0.007316089818452105,8.938985130751814,-95.3618280033685,-0.039965980708614866,0.26081456308759704,-5.431668190454715e-5,-0.000978252632535609,-0.0019081427695042457,-2.3314175013231853,24.87175350593951,NaN,0.0027766674741961936,0.9270117750438694
